Query id	Subject id
mycobacterium_sp._mcs_Contig_1.1	NC_031279.1
mycobacterium_sp._mcs_Contig_1.1	NC_031279.1
mycobacterium_tuberculosis_cdc1551_null	NC_009993.2
mycobacterium_tuberculosis_cdc1551_null	NC_009993.2
mycobacterium_tuberculosis_f11_AAIX02000001	NC_009993.2
mycobacterium_tuberculosis_f11_AAIX02000001	NC_009993.2
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_009993.2
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_009993.2
mycobacterium_ulcerans_agy99_Contig_1.1	KU568494.1
mycobacterium_ulcerans_agy99_Contig_1.1	KU568494.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_009993.2
mycobacterium_ulcerans_agy99_Contig_1.1	NC_009993.2
mycobacterium_ulcerans_agy99_Contig_1.1	NC_017973.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_017973.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_031279.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_031279.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM400683.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM400683.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM925136.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KM925136.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU568494.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	KU568494.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_017973.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_017973.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_023690.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_023690.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028876.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028876.2
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028953.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_028953.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_031279.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_031279.1
NC_000962.3	NC_009993.2
NC_009338.1	KU568494.1
NC_009338.1	NC_017973.1
NC_009338.1	NC_023730.1
NC_009338.1	NC_031279.1
NC_010397.1	NC_023602.1
NC_010397.1	NC_023697.1
NC_018612.1	NC_008203.1
NC_018612.1	NC_022058.1
NC_020133.1	KU568494.1
NC_020133.1	NC_009993.2
NC_020133.1	NC_017973.1
NC_020133.1	NC_031279.1
NZ_AP018164.1	NC_008203.1
NZ_AP018164.1	NC_009993.2
NZ_AP018164.1	NC_022058.1
NZ_CP011269.1	KM400683.2
NZ_CP011269.1	KM925136.1
NZ_CP011269.1	KU568494.1
NZ_CP011269.1	NC_009993.2
NZ_CP011269.1	NC_017973.1
NZ_CP011269.1	NC_023690.1
NZ_CP011269.1	NC_028876.2
NZ_CP011269.1	NC_028953.1
NZ_CP011269.1	NC_031279.1
NZ_CP011491.1	KM400683.2
NZ_CP011491.1	KM925136.1
NZ_CP011491.1	KU568494.1
NZ_CP011491.1	NC_017973.1
NZ_CP011491.1	NC_023690.1
NZ_CP011491.1	NC_028876.2
NZ_CP011491.1	NC_028953.1
NZ_CP011491.1	NC_031279.1
NZ_CP015495.1	KM400683.2
NZ_CP015495.1	KM925136.1
NZ_CP015495.1	NC_008203.1
NZ_CP015495.1	NC_022058.1
NZ_CP015495.1	NC_023690.1
NZ_CP015495.1	NC_028876.2
NZ_CP015495.1	NC_028953.1
NZ_CP020809.1	KU568494.1
NZ_CP020809.1	NC_017973.1
NZ_CP020809.1	NC_031279.1
NZ_JXYZ01000001.1	NC_023730.1
NZ_LDPU01000001.1	KM652553.1
NZ_LDPU01000001.1	KM652553.1
NZ_LDPU01000001.1	KT281795.1
NZ_LDPU01000001.1	KT281795.1
NZ_LDPU01000001.1	NC_011287.1
NZ_LDPU01000001.1	NC_011287.1
NZ_LDPU01000001.1	NC_028842.1
NZ_LDPU01000001.1	NC_028842.1
NZ_LDPU01000001.1	NC_028842.1
NZ_LDPU01000001.1	NC_028842.1
NZ_LDPU01000001.1	NC_028910.1
NZ_LDPU01000001.1	NC_028910.1
CH482373.1	KR080206.1
CH482373.1	NC_026603.1
CH482373.1	NC_028846.1
CP001664.1	KR080206.1
CP001664.1	NC_026603.1
CP001664.1	NC_028846.1
CP010333.1	KR080206.1
CP010333.1	NC_026603.1
CP010333.1	NC_028846.1
CP015773.2	KR080206.1
CP015773.2	NC_026603.1
CP015773.2	NC_028846.1
mycobacterium_africanum_gm041182_Contig_1.1	KR080206.1
mycobacterium_africanum_gm041182_Contig_1.1	KR080206.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_026603.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_026603.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_028846.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_028846.1
mycobacterium_avium_104_Contig_1.1	KR080195.1
mycobacterium_avium_104_Contig_1.1	KR080195.1
mycobacterium_avium_104_Contig_1.1	NC_028796.1
mycobacterium_avium_104_Contig_1.1	NC_028796.1
mycobacterium_bovis_bcg_Contig_1.1	KR080206.1
mycobacterium_bovis_bcg_Contig_1.1	KR080206.1
mycobacterium_bovis_bcg_Contig_1.1	NC_026603.1
mycobacterium_bovis_bcg_Contig_1.1	NC_026603.1
mycobacterium_bovis_bcg_Contig_1.1	NC_028846.1
mycobacterium_bovis_bcg_Contig_1.1	NC_028846.1
mycobacterium_marinum_Contig_1.1	KR080206.1
mycobacterium_marinum_Contig_1.1	KR080206.1
mycobacterium_marinum_Contig_1.1	KT895280.1
mycobacterium_marinum_Contig_1.1	KT895280.1
mycobacterium_marinum_Contig_1.1	NC_008203.1
mycobacterium_marinum_Contig_1.1	NC_008203.1
mycobacterium_marinum_Contig_1.1	NC_022058.1
mycobacterium_marinum_Contig_1.1	NC_022058.1
mycobacterium_marinum_Contig_1.1	NC_022066.1
mycobacterium_marinum_Contig_1.1	NC_022066.1
mycobacterium_marinum_Contig_1.1	NC_022067.1
mycobacterium_marinum_Contig_1.1	NC_022067.1
mycobacterium_marinum_Contig_1.1	NC_023738.1
mycobacterium_marinum_Contig_1.1	NC_023738.1
mycobacterium_marinum_Contig_1.1	NC_026584.1
mycobacterium_marinum_Contig_1.1	NC_026584.1
mycobacterium_marinum_Contig_1.1	NC_026603.1
mycobacterium_marinum_Contig_1.1	NC_026603.1
mycobacterium_marinum_Contig_1.1	NC_028654.1
mycobacterium_marinum_Contig_1.1	NC_028654.1
mycobacterium_marinum_Contig_1.1	NC_028846.1
mycobacterium_marinum_Contig_1.1	NC_028846.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_014458.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_014458.1
mycobacterium_sp._jls_Contig_1.null	JN699006.1
mycobacterium_sp._jls_Contig_1.null	JN699006.1
mycobacterium_sp._jls_Contig_1.null	KF024727.1
mycobacterium_sp._jls_Contig_1.null	KF024727.1
mycobacterium_sp._jls_Contig_1.null	KF024727.1
mycobacterium_sp._jls_Contig_1.null	KF024727.1
mycobacterium_sp._jls_Contig_1.null	NC_008203.1
mycobacterium_sp._jls_Contig_1.null	NC_008203.1
mycobacterium_sp._jls_Contig_1.null	NC_022058.1
mycobacterium_sp._jls_Contig_1.null	NC_022058.1
mycobacterium_sp._jls_Contig_1.null	NC_022063.1
mycobacterium_sp._jls_Contig_1.null	NC_022063.1
mycobacterium_sp._jls_Contig_1.null	NC_023686.1
mycobacterium_sp._jls_Contig_1.null	NC_023686.1
mycobacterium_sp._jls_Contig_1.null	NC_023742.1
mycobacterium_sp._jls_Contig_1.null	NC_023742.1
mycobacterium_sp._kms_Contig_1.0	NC_008203.1
mycobacterium_sp._kms_Contig_1.0	NC_008203.1
mycobacterium_sp._kms_Contig_1.0	NC_022058.1
mycobacterium_sp._kms_Contig_1.0	NC_022058.1
mycobacterium_sp._mcs_Contig_1.1	NC_008203.1
mycobacterium_sp._mcs_Contig_1.1	NC_008203.1
mycobacterium_sp._mcs_Contig_1.1	NC_022058.1
mycobacterium_sp._mcs_Contig_1.1	NC_022058.1
mycobacterium_tuberculosis_cdc1551_null	KR080206.1
mycobacterium_tuberculosis_cdc1551_null	KR080206.1
mycobacterium_tuberculosis_cdc1551_null	NC_026603.1
mycobacterium_tuberculosis_cdc1551_null	NC_026603.1
mycobacterium_tuberculosis_cdc1551_null	NC_028846.1
mycobacterium_tuberculosis_cdc1551_null	NC_028846.1
mycobacterium_tuberculosis_f11_AAIX02000001	KR080206.1
mycobacterium_tuberculosis_f11_AAIX02000001	KR080206.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_026603.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_026603.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_028846.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_028846.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KR080206.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KR080206.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_026603.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_026603.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_028846.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_028846.1
mycobacterium_ulcerans_agy99_Contig_1.1	KR080206.1
mycobacterium_ulcerans_agy99_Contig_1.1	KR080206.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_008203.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_008203.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_022058.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_022058.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_022066.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_022066.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_022067.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_022067.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023738.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023738.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_026584.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_026584.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_026603.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_026603.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028846.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_028846.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_008203.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_008203.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_022058.1
mycobacterium_vanbaalenii_pyr-1_Contig_1.1	NC_022058.1
NC_000962.3	KR080206.1
NC_000962.3	NC_026603.1
NC_000962.3	NC_028846.1
NC_009338.1	NC_008203.1
NC_009338.1	NC_022058.1
NC_009338.1	NC_022066.1
NC_009338.1	NC_022067.1
NC_009338.1	NC_023738.1
NC_009338.1	NC_026584.1
NC_010397.1	KR997930.1
NC_010397.1	NC_028889.1
NC_018612.1	KR080206.1
NC_018612.1	NC_022066.1
NC_018612.1	NC_022067.1
NC_018612.1	NC_023738.1
NC_018612.1	NC_026584.1
NC_018612.1	NC_026603.1
NC_018612.1	NC_028846.1
NC_020133.1	KR080206.1
NC_020133.1	NC_008203.1
NC_020133.1	NC_022058.1
NC_020133.1	NC_022066.1
NC_020133.1	NC_022067.1
NC_020133.1	NC_023738.1
NC_020133.1	NC_026584.1
NC_020133.1	NC_026603.1
NC_020133.1	NC_028846.1
NZ_AP018164.1	NC_022066.1
NZ_AP018164.1	NC_022067.1
NZ_AP018164.1	NC_023738.1
NZ_AP018164.1	NC_026584.1
NZ_AP018164.1	NC_026589.1
NZ_AP018165.1	NC_013936.1
NZ_AP018165.1	NC_022066.1
NZ_AP018165.1	NC_022067.1
NZ_AP018165.1	NC_023738.1
NZ_AP018165.1	NC_026584.1
NZ_CP011269.1	NC_008203.1
NZ_CP011269.1	NC_014458.1
NZ_CP011269.1	NC_022058.1
NZ_CP011491.1	KR080206.1
NZ_CP011491.1	NC_008203.1
NZ_CP011491.1	NC_022058.1
NZ_CP011491.1	NC_026603.1
NZ_CP011491.1	NC_028846.1
NZ_CP014475.1	KR080206.1
NZ_CP014475.1	NC_023591.1
NZ_CP014475.1	NC_023730.1
NZ_CP014475.1	NC_026603.1
NZ_CP014475.1	NC_028846.1
NZ_CP020809.1	KT591489.1
NZ_CP020809.1	NC_008203.1
NZ_CP020809.1	NC_022058.1
NZ_CP020809.1	NC_022066.1
NZ_CP020809.1	NC_022067.1
NZ_CP020809.1	NC_023738.1
NZ_CP020809.1	NC_026584.1
NZ_CP020809.1	NC_028878.1
NZ_JXYZ01000001.1	NC_014458.1
NZ_LDPU01000001.1	KM400683.2
NZ_LDPU01000001.1	KM925136.1
NZ_LDPU01000001.1	KT309034.1
NZ_LDPU01000001.1	KT591489.1
NZ_LDPU01000001.1	KU985090.1
NZ_LDPU01000001.1	NC_014458.1
NZ_LDPU01000001.1	NC_023690.1
NZ_LDPU01000001.1	NC_026589.1
NZ_LDPU01000001.1	NC_028876.2
NZ_LDPU01000001.1	NC_028878.1
NZ_LDPU01000001.1	NC_028946.1
NZ_LDPU01000001.1	NC_028953.1
NZ_LDPU01000001.1	NC_031261.1
NZ_LQOJ01000040.1	NC_014458.1
CH482373.1	NC_023744.1
CP001664.1	NC_023744.1
CP010333.1	NC_023744.1
CP015773.2	NC_023744.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_023744.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_023744.1
mycobacterium_bovis_bcg_Contig_1.1	NC_023744.1
mycobacterium_bovis_bcg_Contig_1.1	NC_023744.1
mycobacterium_leprae_tn_Contig_1.1	KR080206.1
mycobacterium_leprae_tn_Contig_1.1	KR080206.1
mycobacterium_leprae_tn_Contig_1.1	NC_026603.1
mycobacterium_leprae_tn_Contig_1.1	NC_026603.1
mycobacterium_leprae_tn_Contig_1.1	NC_028846.1
mycobacterium_leprae_tn_Contig_1.1	NC_028846.1
mycobacterium_marinum_Contig_1.1	NC_023744.1
mycobacterium_marinum_Contig_1.1	NC_023744.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_009993.2
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_009993.2
mycobacterium_sp._kms_Contig_1.0	NC_022066.1
mycobacterium_sp._kms_Contig_1.0	NC_022066.1
mycobacterium_sp._kms_Contig_1.0	NC_022067.1
mycobacterium_sp._kms_Contig_1.0	NC_022067.1
mycobacterium_sp._kms_Contig_1.0	NC_023738.1
mycobacterium_sp._kms_Contig_1.0	NC_023738.1
mycobacterium_sp._kms_Contig_1.0	NC_026584.1
mycobacterium_sp._kms_Contig_1.0	NC_026584.1
mycobacterium_tuberculosis_cdc1551_null	NC_023744.1
mycobacterium_tuberculosis_cdc1551_null	NC_023744.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_023744.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_023744.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_023744.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_023744.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023744.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_023744.1
NC_000962.3	NC_023744.1
NC_009338.1	NC_009993.2
NC_010397.1	NC_022066.1
NC_010397.1	NC_022067.1
NC_010397.1	NC_023738.1
NC_010397.1	NC_026584.1
NC_018612.1	NC_014461.1
NC_018612.1	NC_023744.1
NC_020133.1	NC_023744.1
NZ_AP018164.1	NC_023703.1
NZ_CP011491.1	NC_023744.1
NZ_CP014475.1	NC_023744.1
NZ_CP020809.1	FJ168659.1
NZ_CP020809.1	HM152765.1
NZ_CP020809.1	NC_011291.1
NZ_CP020809.1	NC_023744.1
CH482373.1	JF744988.1
CH482373.1	KC661276.1
CH482373.1	KC691254.1
CH482373.1	KT591489.1
CH482373.1	KU997639.1
CH482373.1	KX507361.1
CH482373.1	NC_015584.1
CH482373.1	NC_022071.1
CH482373.1	NC_028878.1
CH482373.1	NC_031124.1
CP001664.1	JF744988.1
CP001664.1	KC661276.1
CP001664.1	KC691254.1
CP001664.1	KT591489.1
CP001664.1	KU997639.1
CP001664.1	KX507361.1
CP001664.1	NC_015584.1
CP001664.1	NC_022071.1
CP001664.1	NC_028878.1
CP001664.1	NC_031124.1
CP010333.1	JF744988.1
CP010333.1	KC661276.1
CP010333.1	KC691254.1
CP010333.1	KT591489.1
CP010333.1	KU997639.1
CP010333.1	KX507361.1
CP010333.1	NC_015584.1
CP010333.1	NC_022071.1
CP010333.1	NC_028878.1
CP010333.1	NC_031124.1
CP015773.2	JF744988.1
CP015773.2	KC661276.1
CP015773.2	KC691254.1
CP015773.2	KT591489.1
CP015773.2	KU997639.1
CP015773.2	KX507361.1
CP015773.2	NC_015584.1
CP015773.2	NC_022071.1
CP015773.2	NC_028878.1
CP015773.2	NC_031124.1
CP021238.1	NC_014461.1
mycobacterium_africanum_gm041182_Contig_1.1	JF744988.1
mycobacterium_africanum_gm041182_Contig_1.1	JF744988.1
mycobacterium_africanum_gm041182_Contig_1.1	KC661276.1
mycobacterium_africanum_gm041182_Contig_1.1	KC661276.1
mycobacterium_africanum_gm041182_Contig_1.1	KC691254.1
mycobacterium_africanum_gm041182_Contig_1.1	KC691254.1
mycobacterium_africanum_gm041182_Contig_1.1	KT591489.1
mycobacterium_africanum_gm041182_Contig_1.1	KT591489.1
mycobacterium_africanum_gm041182_Contig_1.1	KU997639.1
mycobacterium_africanum_gm041182_Contig_1.1	KU997639.1
mycobacterium_africanum_gm041182_Contig_1.1	KX507361.1
mycobacterium_africanum_gm041182_Contig_1.1	KX507361.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_015584.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_015584.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_022071.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_022071.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_028878.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_028878.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_031124.1
mycobacterium_africanum_gm041182_Contig_1.1	NC_031124.1
mycobacterium_avium_k10_Contig_null.1	NC_014461.1
mycobacterium_avium_k10_Contig_null.1	NC_014461.1
mycobacterium_bovis_bcg_Contig_1.1	JF744988.1
mycobacterium_bovis_bcg_Contig_1.1	JF744988.1
mycobacterium_bovis_bcg_Contig_1.1	KC661276.1
mycobacterium_bovis_bcg_Contig_1.1	KC661276.1
mycobacterium_bovis_bcg_Contig_1.1	KC691254.1
mycobacterium_bovis_bcg_Contig_1.1	KC691254.1
mycobacterium_bovis_bcg_Contig_1.1	KT591489.1
mycobacterium_bovis_bcg_Contig_1.1	KT591489.1
mycobacterium_bovis_bcg_Contig_1.1	KU997639.1
mycobacterium_bovis_bcg_Contig_1.1	KU997639.1
mycobacterium_bovis_bcg_Contig_1.1	KX507361.1
mycobacterium_bovis_bcg_Contig_1.1	KX507361.1
mycobacterium_bovis_bcg_Contig_1.1	NC_015584.1
mycobacterium_bovis_bcg_Contig_1.1	NC_015584.1
mycobacterium_bovis_bcg_Contig_1.1	NC_022071.1
mycobacterium_bovis_bcg_Contig_1.1	NC_022071.1
mycobacterium_bovis_bcg_Contig_1.1	NC_028878.1
mycobacterium_bovis_bcg_Contig_1.1	NC_028878.1
mycobacterium_bovis_bcg_Contig_1.1	NC_031124.1
mycobacterium_bovis_bcg_Contig_1.1	NC_031124.1
mycobacterium_leprae_tn_Contig_1.1	NC_023744.1
mycobacterium_leprae_tn_Contig_1.1	NC_023744.1
mycobacterium_sp._jls_Contig_1.null	KJ194581.1
mycobacterium_sp._jls_Contig_1.null	KJ194581.1
mycobacterium_sp._jls_Contig_1.null	KR080206.1
mycobacterium_sp._jls_Contig_1.null	KR080206.1
mycobacterium_sp._jls_Contig_1.null	NC_026603.1
mycobacterium_sp._jls_Contig_1.null	NC_026603.1
mycobacterium_sp._jls_Contig_1.null	NC_028846.1
mycobacterium_sp._jls_Contig_1.null	NC_028846.1
mycobacterium_tuberculosis_cdc1551_null	JF744988.1
mycobacterium_tuberculosis_cdc1551_null	JF744988.1
mycobacterium_tuberculosis_cdc1551_null	KC661276.1
mycobacterium_tuberculosis_cdc1551_null	KC661276.1
mycobacterium_tuberculosis_cdc1551_null	KC691254.1
mycobacterium_tuberculosis_cdc1551_null	KC691254.1
mycobacterium_tuberculosis_cdc1551_null	KT591489.1
mycobacterium_tuberculosis_cdc1551_null	KT591489.1
mycobacterium_tuberculosis_cdc1551_null	KU997639.1
mycobacterium_tuberculosis_cdc1551_null	KU997639.1
mycobacterium_tuberculosis_cdc1551_null	KX507361.1
mycobacterium_tuberculosis_cdc1551_null	KX507361.1
mycobacterium_tuberculosis_cdc1551_null	NC_015584.1
mycobacterium_tuberculosis_cdc1551_null	NC_015584.1
mycobacterium_tuberculosis_cdc1551_null	NC_022071.1
mycobacterium_tuberculosis_cdc1551_null	NC_022071.1
mycobacterium_tuberculosis_cdc1551_null	NC_028878.1
mycobacterium_tuberculosis_cdc1551_null	NC_028878.1
mycobacterium_tuberculosis_cdc1551_null	NC_031124.1
mycobacterium_tuberculosis_cdc1551_null	NC_031124.1
mycobacterium_tuberculosis_f11_AAIX02000001	JF744988.1
mycobacterium_tuberculosis_f11_AAIX02000001	JF744988.1
mycobacterium_tuberculosis_f11_AAIX02000001	KC661276.1
mycobacterium_tuberculosis_f11_AAIX02000001	KC661276.1
mycobacterium_tuberculosis_f11_AAIX02000001	KC691254.1
mycobacterium_tuberculosis_f11_AAIX02000001	KC691254.1
mycobacterium_tuberculosis_f11_AAIX02000001	KT591489.1
mycobacterium_tuberculosis_f11_AAIX02000001	KT591489.1
mycobacterium_tuberculosis_f11_AAIX02000001	KU997639.1
mycobacterium_tuberculosis_f11_AAIX02000001	KU997639.1
mycobacterium_tuberculosis_f11_AAIX02000001	KX507361.1
mycobacterium_tuberculosis_f11_AAIX02000001	KX507361.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_015584.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_015584.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_022071.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_022071.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_028878.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_028878.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_031124.1
mycobacterium_tuberculosis_f11_AAIX02000001	NC_031124.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	JF744988.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	JF744988.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KC661276.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KC661276.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KC691254.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KC691254.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KT591489.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KT591489.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KU997639.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KU997639.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KX507361.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	KX507361.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_015584.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_015584.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_022071.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_022071.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_028878.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_028878.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_031124.1
mycobacterium_tuberculosis_h37ra_Contig_1.1	NC_031124.1
mycobacterium_ulcerans_agy99_Contig_1.1	NC_009993.2
mycobacterium_ulcerans_agy99_Contig_1.1	NC_009993.2
NC_000962.3	JF744988.1
NC_000962.3	KC661276.1
NC_000962.3	KC691254.1
NC_000962.3	KT591489.1
NC_000962.3	KU997639.1
NC_000962.3	KX507361.1
NC_000962.3	NC_015584.1
NC_000962.3	NC_022071.1
NC_000962.3	NC_028878.1
NC_000962.3	NC_031124.1
NC_010397.1	NC_009877.1
NC_018612.1	KR080206.1
NC_018612.1	KT895280.1
NC_018612.1	NC_026603.1
NC_018612.1	NC_028654.1
NC_018612.1	NC_028846.1
NC_020133.1	NC_009993.2
NZ_AP018164.1	KR080206.1
NZ_AP018164.1	NC_014461.1
NZ_AP018164.1	NC_026603.1
NZ_AP018164.1	NC_028846.1
NZ_CP011491.1	NC_023709.1
NZ_CP015495.1	NC_014461.1
NZ_LDPU01000001.1	NC_022055.1
CP021238.1	KT895280.1
CP021238.1	NC_022066.1
CP021238.1	NC_022067.1
CP021238.1	NC_023738.1
CP021238.1	NC_026584.1
CP021238.1	NC_028654.1
mycobacterium_avium_104_Contig_1.1	KT895280.1
mycobacterium_avium_104_Contig_1.1	KT895280.1
mycobacterium_avium_104_Contig_1.1	NC_022066.1
mycobacterium_avium_104_Contig_1.1	NC_022066.1
mycobacterium_avium_104_Contig_1.1	NC_022067.1
mycobacterium_avium_104_Contig_1.1	NC_022067.1
mycobacterium_avium_104_Contig_1.1	NC_023738.1
mycobacterium_avium_104_Contig_1.1	NC_023738.1
mycobacterium_avium_104_Contig_1.1	NC_026584.1
mycobacterium_avium_104_Contig_1.1	NC_026584.1
mycobacterium_avium_104_Contig_1.1	NC_028654.1
mycobacterium_avium_104_Contig_1.1	NC_028654.1
mycobacterium_avium_k10_Contig_null.1	KT895280.1
mycobacterium_avium_k10_Contig_null.1	KT895280.1
mycobacterium_avium_k10_Contig_null.1	NC_022066.1
mycobacterium_avium_k10_Contig_null.1	NC_022066.1
mycobacterium_avium_k10_Contig_null.1	NC_022067.1
mycobacterium_avium_k10_Contig_null.1	NC_022067.1
mycobacterium_avium_k10_Contig_null.1	NC_023738.1
mycobacterium_avium_k10_Contig_null.1	NC_023738.1
mycobacterium_avium_k10_Contig_null.1	NC_026584.1
mycobacterium_avium_k10_Contig_null.1	NC_026584.1
mycobacterium_avium_k10_Contig_null.1	NC_028654.1
mycobacterium_avium_k10_Contig_null.1	NC_028654.1
mycobacterium_leprae_tn_Contig_1.1	KT895280.1
mycobacterium_leprae_tn_Contig_1.1	KT895280.1
mycobacterium_leprae_tn_Contig_1.1	NC_028654.1
mycobacterium_leprae_tn_Contig_1.1	NC_028654.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	KR080206.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	KR080206.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	KT895280.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	KT895280.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_022066.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_022066.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_022067.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_022067.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_023738.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_023738.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_026584.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_026584.1
mycobacterium_smegmatis_mc2_155_Contig_1.1	NC_026603.1
